Running.Test.Number,Test.Number.in.Iteration,Cost.Centric.Buffer,Cost.Centric.PDI,Conductance.Centric.Buffer,Conductance.Centric.PDI,DEM.error,Stochasticticity.error.for.time,Conductance.Value.Great.House,Conductance.Value.Great.Kiva,Conductance.Value.Earthen.Mound,Conductance.Value.Herradura
1651,1,1.611888333,4376984.087,6.606924062,39962238.22,0.266631402,0.056930975,0.003195759,0.002556607,0.002045286,0.001636229
1652,2,1.611888333,4376984.087,11.04489952,33577940.37,0.266631402,0.048770315,0.00547553,0.004380424,0.003504339,0.002803472
1653,3,1.611888333,4376984.087,4.578484229,38724153.38,0.266631402,0.076028456,0.002411157,0.001928926,0.001543141,0.001234513
1654,4,2.604406588,39319548.16,14.06248597,22224815.48,0.266631402,0.071341034,0.003762648,0.003010119,0.002408095,0.001926476
1655,5,2.604406588,39319548.16,5.026252595,54958409.88,0.266631402,0.046278767,0.001536718,0.001229374,0.000983499,0.000786799
1656,6,2.604406588,39319548.16,18.23930473,22992075.21,0.266631402,0.052429611,0.005897846,0.004718277,0.003774621,0.003019697
1657,7,2.604406588,39319548.16,8.158641403,20816691.31,0.266631402,0.042488184,0.00231461,0.001851688,0.00148135,0.00118508
1658,8,2.604406588,39319548.16,18.2393045,23012498.98,0.266631402,0.000589329,0.005343027,0.004274422,0.003419537,0.00273563
1659,9,2.604406588,39319548.16,5.026252555,54945773.5,0.266631402,0.042289351,0.002033356,0.001626685,0.001301348,0.001041078
1660,10,2.604406588,39319548.16,14.06248629,22261544.54,0.266631402,0.052039338,0.003382502,0.002706001,0.002164801,0.001731841
1661,11,2.604406588,39319548.16,14.06248597,22224815.48,0.266631402,0.058730663,0.003732056,0.002985645,0.002388516,0.001910813
1662,12,2.604406588,39319548.16,8.158639432,20434943.3,0.266631402,0.053335311,0.002818823,0.002255059,0.001804047,0.001443237
1663,13,2.604406588,39319548.16,14.12631898,22338118.24,0.266631402,0.077042182,0.004392589,0.003514071,0.002811257,0.002249006
1664,14,2.604406588,39319548.16,14.12631898,22338118.24,0.266631402,0.00048889,0.004390625,0.0035125,0.00281,0.002248
1665,15,2.604406588,39319548.16,5.026252558,54946806.74,0.266631402,0.031822518,0.001893811,0.001515049,0.001212039,0.000969631
1666,16,2.604406588,39319548.16,14.06248597,22224815.48,0.266631402,0.01066191,0.003765001,0.003012001,0.002409601,0.00192768
1667,17,2.604406588,39319548.16,10.74661707,48044732.12,0.266631402,0.007229079,0.00213691,0.001709528,0.001367623,0.001094098
1668,18,2.604406588,39319548.16,14.06248597,22224815.48,0.266631402,0.108432442,0.003676472,0.002941178,0.002352942,0.001882354
1669,19,2.604406588,39319548.16,8.158641378,20811789.19,0.266631402,0.01779272,0.002556705,0.002045364,0.001636291,0.001309033
1670,20,2.604406588,39319548.16,5.026252559,54947322.46,0.266631402,0.103631557,0.001662767,0.001330214,0.001064171,0.000851337
1671,21,2.604406588,39319548.16,10.74661707,48044732.12,0.266631402,0.072465057,0.002167774,0.001734219,0.001387375,0.0011099
1672,22,2.604406588,39319548.16,10.74661707,48044732.12,0.266631402,0.087862697,0.002206898,0.001765519,0.001412415,0.001129932
1673,23,2.604406588,39319548.16,8.158641378,20811789.19,0.266631402,0.028536643,0.002524679,0.002019744,0.001615795,0.001292636
1674,24,2.604406588,39319548.16,8.158641397,20815399.37,0.266631402,0.050229458,0.002229206,0.001783364,0.001426692,0.001141353
1675,25,2.604406588,39319548.16,14.06248627,22258964.46,0.266631402,0.084626786,0.003477715,0.002782172,0.002225738,0.00178059
1676,1,0.610592398,20045023.4,9.454349121,38812315.97,0.534179501,0.048025496,0.00293896,0.002351168,0.001880934,0.001504747
1677,2,0.610592398,20045023.4,9.454331532,35867751.69,0.534179501,0.044108601,0.004925451,0.00394036,0.003152288,0.002521831
1678,3,0.610592398,20045023.4,6.473223864,40903261.6,0.534179501,0.011248158,0.002060407,0.001648326,0.001318661,0.001054928
1679,4,0.610146961,20167279.06,5.349943498,39536645,0.534179501,0.071497734,0.004770997,0.003816798,0.003053438,0.002442751
1680,5,0.609554478,18406921.93,5.556503441,77900958.36,0.534179501,0.092899016,0.001840526,0.001472421,0.001177937,0.000942349
1681,6,0.609554478,18406921.93,2.634844082,23285998.13,0.534179501,0.049250349,0.003392386,0.002713909,0.002171127,0.001736902
1682,7,0.609554478,18406921.93,2.634844081,23285739.42,0.534179501,0.06489696,0.002774587,0.00221967,0.001775736,0.001420589
1683,8,0.609554478,18406921.93,5.556503441,77900958.36,0.534179501,0.003162518,0.002502626,0.002002101,0.001601681,0.001281345
1684,9,0.609554478,18406921.93,5.556503441,77900958.36,0.534179501,0.076443949,0.002056194,0.001644956,0.001315964,0.001052772
1685,10,0.609554478,18406921.93,5.556847449,64846145.23,0.534179501,0.076622439,0.002638515,0.002110812,0.001688649,0.001350919
1686,11,0.609554478,18406921.93,2.634844656,23631597.49,0.534179501,0.06825632,0.002746937,0.00219755,0.00175804,0.001406432
1687,12,0.609554478,18406921.93,5.556503441,77900958.36,0.534179501,0.061043731,0.001580134,0.001264108,0.001011286,0.000809029
1688,13,0.609554478,18406921.93,5.556503441,77900958.36,0.534179501,0.048261824,0.002200432,0.001760346,0.001408276,0.001126621
1689,14,0.609554478,18406921.93,3.214111613,21435621.12,0.534179501,0.074577517,0.004057056,0.003245645,0.002596516,0.002077213
1690,15,0.609554478,18406921.93,2.634844083,23287032.56,0.534179501,0.067502047,0.003512135,0.002809708,0.002247767,0.001798213
1691,16,0.609554478,18406921.93,3.214111613,21435621.12,0.534179501,0.064775701,0.003776345,0.003021076,0.002416861,0.001933489
1692,17,0.609554478,18406921.93,2.634844082,23285998.13,0.534179501,0.087396807,0.003407371,0.002725897,0.002180717,0.001744574
1693,18,0.609554478,18406921.93,5.556503577,77939933.12,0.534179501,0.042126811,0.001247395,0.000997916,0.000798333,0.000638666
1694,19,0.609554478,18406921.93,2.634844081,23285739.57,0.534179501,0.044742852,0.003013926,0.002411141,0.001928913,0.00154313
1695,20,0.609554478,18406921.93,5.556503441,77900958.36,0.534179501,0.071044808,0.001638264,0.001310611,0.001048489,0.000838791
1696,21,0.609554478,18406921.93,3.214496334,18650027.82,0.534179501,0.05836145,0.004699047,0.003759237,0.00300739,0.002405912
1697,22,0.609554478,18406921.93,3.214111613,21435621.12,0.534179501,0.042481512,0.003740668,0.002992534,0.002394028,0.001915222
1698,23,1.865763705,9499479.179,2.810450856,7124786.493,0.534179501,0.046047213,0.004769115,0.003815292,0.003052234,0.002441787
1699,24,1.865763705,9499479.179,1.865518571,25145162.5,0.534179501,0.042534471,0.000909269,0.000727415,0.000581932,0.000465546
1700,25,1.865763705,9499479.179,5.550684675,77930410.27,0.534179501,0.030641719,0.002744189,0.002195351,0.001756281,0.001405025
1701,1,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.062976581,0.003870844,0.003096675,0.00247734,0.001981872
1702,2,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.043358206,0.003918836,0.003135069,0.002508055,0.002006444
1703,3,1.19568505,50457699.39,11.36683464,42995849.54,1.15251255,0.079234608,0.001735864,0.001388691,0.001110953,0.000888762
1704,4,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.050193745,0.004656942,0.003725554,0.002980443,0.002384355
1705,5,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.013699227,0.003356552,0.002685242,0.002148194,0.001718555
1706,6,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.033753861,0.003858439,0.003086751,0.002469401,0.001975521
1707,7,1.19568505,50457699.39,11.36683464,42995849.54,1.15251255,0.066194251,0.001926319,0.001541055,0.001232844,0.000986275
1708,8,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.048237871,0.00321307,0.002570456,0.002056365,0.001645092
1709,9,1.19568505,50457699.39,11.36683464,42995849.54,1.15251255,0.068199519,0.002036213,0.00162897,0.001303176,0.001042541
1710,10,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.037251359,0.004260538,0.00340843,0.002726744,0.002181395
1711,11,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.018191077,0.003164839,0.002531872,0.002025497,0.001620398
1712,12,1.19568505,50457699.39,11.36683464,42995849.54,1.15251255,0.048986531,0.002620813,0.00209665,0.00167732,0.001341856
1713,13,1.19568505,50457699.39,11.36683464,42995849.54,1.15251255,0.069714146,0.001423442,0.001138754,0.000911003,0.000728803
1714,14,1.19568505,50457699.39,11.36683464,42995849.54,1.15251255,0.038083831,0.002331266,0.001865013,0.00149201,0.001193608
1715,15,1.19568505,50457699.39,11.36683464,42995849.54,1.15251255,0.040616495,0.001651215,0.001320972,0.001056777,0.000845422
1716,16,1.19568505,50457699.39,11.36683464,42995849.54,1.15251255,0.015831317,0.002464008,0.001971206,0.001576965,0.001261572
1717,17,1.19568505,50457699.39,11.36683464,42995849.54,1.15251255,0.070279,0.002702755,0.002162204,0.001729763,0.001383811
1718,18,1.19568505,50457699.39,11.36683464,42995849.54,1.15251255,0.075586449,0.002383721,0.001906977,0.001525582,0.001220465
1719,19,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.002027776,0.003962417,0.003169933,0.002535947,0.002028757
1720,20,1.19568505,50457699.39,11.36683464,42995849.54,1.15251255,0.017322098,0.001565775,0.00125262,0.001002096,0.000801677
1721,21,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.035469783,0.003531539,0.002825231,0.002260185,0.001808148
1722,22,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.045125824,0.003229238,0.00258339,0.002066712,0.00165337
1723,23,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.004969016,0.003760232,0.003008186,0.002406549,0.001925239
1724,24,1.19568505,50457699.39,11.36865149,42987329.5,1.15251255,0.061914992,0.0017903,0.00143224,0.001145792,0.000916633
1725,25,1.19568505,50457699.39,11.35594275,41514416.45,1.15251255,0.024405453,0.003946043,0.003156834,0.002525467,0.002020374
1726,1,1.51662242,97124496.01,15.02259759,42417577.44,1.879899441,0.058679097,0.002326947,0.001861557,0.001489246,0.001191397
1727,2,1.51662242,97124496.01,15.02259759,42417577.44,1.879899441,0.047650737,0.002606002,0.002084801,0.001667841,0.001334273
1728,3,1.51662242,97124496.01,15.04418108,32020769.1,1.879899441,0.022195807,0.00613316,0.004906528,0.003925222,0.003140178
1729,4,1.51662242,97124496.01,15.03308993,34585986.35,1.879899441,0.014928981,0.003927639,0.003142111,0.002513689,0.002010951
1730,5,1.51662242,97124496.01,15.04418107,32020511.08,1.879899441,0.050460343,0.00448319,0.003586552,0.002869241,0.002295393
1731,6,1.51662242,97124496.01,15.03308993,34585986.35,1.879899441,0.068883423,0.003448577,0.002758862,0.002207089,0.001765671
1732,7,1.51662242,97124496.01,15.04418107,32020511.08,1.879899441,0.067495132,0.004453723,0.003562979,0.002850383,0.002280306
1733,8,1.51662242,97124496.01,15.02259759,42417577.44,1.879899441,0.072857116,0.002029703,0.001623762,0.00129901,0.001039208
1734,9,1.51662242,97124496.01,15.03308993,34585986.35,1.879899441,0.029075191,0.004140594,0.003312475,0.00264998,0.002119984
1735,10,1.51662242,97124496.01,15.02259759,42417577.44,1.879899441,0.060572452,0.002429376,0.001943501,0.001554801,0.001243841
1736,11,1.51662242,97124496.01,15.02259759,42416287.29,1.879899441,0.065543827,0.002786795,0.002229436,0.001783549,0.001426839
1737,12,1.51662242,97124496.01,15.04418107,32020511.08,1.879899441,0.050451016,0.004485052,0.003588042,0.002870434,0.002296347
1738,13,1.51662242,97124496.01,15.02259759,42416287.29,1.879899441,0.047224882,0.002973312,0.00237865,0.00190292,0.001522336
1739,14,1.51662242,97124496.01,6.937593672,125185783.7,1.879899441,0.049862249,0.001651221,0.001320977,0.001056781,0.000845425
1740,15,1.51662242,97124496.01,15.03308993,34585986.35,1.879899441,0.039164231,0.003765022,0.003012018,0.002409614,0.001927691
1741,16,1.51662242,97124496.01,15.02259759,42416287.29,1.879899441,0.065563978,0.00281987,0.002255896,0.001804717,0.001443773
1742,17,1.51662242,97124496.01,15.03308993,34585986.35,1.879899441,0.011911172,0.003735859,0.002988687,0.002390949,0.00191276
1743,18,1.51662242,97124496.01,15.04418107,32020511.08,1.879899441,0.091922432,0.00450507,0.003604056,0.002883245,0.002306596
1744,19,1.51662242,97124496.01,15.02259759,42416287.29,1.879899441,0.010966784,0.002718677,0.002174942,0.001739953,0.001391963
1745,20,1.51662242,97124496.01,15.02259759,42416287.29,1.879899441,0.030146688,0.003227874,0.002582299,0.002065839,0.001652671
1746,21,1.51662242,97124496.01,15.03308993,34585986.35,1.879899441,0.00783495,0.003643697,0.002914957,0.002331966,0.001865573
1747,22,1.51662242,97124496.01,15.04418108,32020769.1,1.879899441,0.051400674,0.005293763,0.00423501,0.003388008,0.002710407
1748,23,1.51662242,97124496.01,15.04418107,32020511.08,1.879899441,0.043101202,0.00483691,0.003869528,0.003095622,0.002476498
1749,24,1.51662242,97124496.01,15.03308993,34585986.35,1.879899441,0.061835899,0.004103871,0.003283097,0.002626478,0.002101182
1750,25,1.51662242,97124496.01,15.02259759,42417577.44,1.879899441,0.008655648,0.002617117,0.002093694,0.001674955,0.001339964
1751,1,1.17369926,21248826.07,8.265706417,40850973.94,0.69513944,0.052279889,0.004060334,0.003248267,0.002598614,0.002078891
1752,2,1.17369926,21248826.07,8.265706795,40923264.9,0.69513944,0.051243261,0.001706214,0.001364971,0.001091977,0.000873581
1753,3,1.173307469,40784861.56,8.264375907,40289062.06,0.69513944,0.040996196,0.004478161,0.003582529,0.002866023,0.002292819
1754,4,1.173307469,40784861.56,8.263049316,40550042.95,0.69513944,0.015508012,0.003297306,0.002637844,0.002110276,0.00168822
1755,5,1.173307469,40784861.56,8.263049488,40583073.49,0.69513944,0.013778797,0.002405171,0.001924137,0.001539309,0.001231447
1756,6,1.173307469,40784861.56,8.263049316,40550042.95,0.69513944,0.045616219,0.003206814,0.002565451,0.002052361,0.001641889
1757,7,1.173307469,40784861.56,8.263049488,40583073.49,0.69513944,0.075012801,0.002727314,0.002181851,0.001745481,0.001396385
1758,8,1.173307469,40784861.56,8.263049488,40583073.49,0.69513944,0.025115686,0.002031638,0.001625311,0.001300249,0.001040199
1759,9,1.173307469,40784861.56,8.264375907,40289062.06,0.69513944,0.009970129,0.004139133,0.003311306,0.002649045,0.002119236
1760,10,1.173307469,40784861.56,8.264375907,40289062.06,0.69513944,0.107482762,0.004033649,0.00322692,0.002581536,0.002065229
1761,11,1.172594663,40713388.14,8.259358566,41066752.4,0.69513944,0.088324154,0.004157801,0.003326241,0.002660993,0.002128794
1762,12,1.172594663,40713388.14,8.258033585,41327733.28,0.69513944,0.07302956,0.003079427,0.002463541,0.001970833,0.001576666
1763,13,1.172594663,40713388.14,8.259358566,41066752.4,0.69513944,0.047347393,0.003838784,0.003071027,0.002456822,0.001965458
1764,14,1.172594663,40713388.14,8.258033757,41360763.83,0.69513944,0.049659471,0.001528977,0.001223182,0.000978545,0.000782836
1765,15,1.172594663,40713388.14,8.259358566,41066752.4,0.69513944,0.032075747,0.004617932,0.003694346,0.002955477,0.002364381
1766,16,1.172594663,40713388.14,8.258033646,41339354.24,0.69513944,0.044744788,0.00284503,0.002276024,0.001820819,0.001456655
1767,17,1.172834151,40341801.37,8.258712999,40837894.13,0.69513944,0.058575174,0.002718656,0.002174925,0.00173994,0.001391952
1768,18,1.172264195,40308883.89,8.256025013,41014368.42,0.69513944,0.069070813,0.002137201,0.001709761,0.001367809,0.001094247
1769,19,1.172264195,40308883.89,8.256025013,41014368.42,0.69513944,0.057403082,0.002313987,0.00185119,0.001480952,0.001184761
1770,20,1.172137148,20578236.37,13.76230291,61821753.27,0.69513944,0.056935272,0.003491366,0.002793093,0.002234474,0.001787579
1771,21,1.172137148,20578236.37,13.7623031,61843162.86,0.69513944,0.063685638,0.001791992,0.001433593,0.001146875,0.0009175
1772,22,1.170129795,50148952.44,13.72678357,62056518.08,0.69513944,0.040391421,0.00391723,0.003133784,0.002507028,0.002005622
1773,23,1.170129795,50148952.44,13.72678357,62056518.08,0.69513944,0.029914226,0.003881524,0.003105219,0.002484175,0.00198734
1774,24,1.170129795,50148952.44,13.72678376,62078186.05,0.69513944,0.029401428,0.002137116,0.001709693,0.001367754,0.001094203
1775,25,1.170129795,50148952.44,13.72678357,62056776.46,0.69513944,0.046870863,0.003298292,0.002638634,0.002110907,0.001688726
1776,1,0.439032542,27040054.62,7.887033872,44003644.4,0.541401946,0.028340327,0.002386736,0.001909389,0.001527511,0.001222009
1777,2,0.439032542,27040054.62,7.885764265,43885475.96,0.541401946,0.072956191,0.002682854,0.002146283,0.001717027,0.001373621
1778,3,0.438979114,27039153.15,5.3145899,42920793.07,0.541401946,0.028089726,0.004044414,0.003235531,0.002588425,0.00207074
1779,4,0.438979114,27039153.15,5.314589682,42856048.99,0.541401946,0.034605535,0.004285508,0.003428406,0.002742725,0.00219418
1780,5,0.438979114,27039153.15,7.886074446,44029305.75,0.541401946,0.103931823,0.001950881,0.001560705,0.001248564,0.000998851
1781,6,0.43887205,27916806.49,7.878439641,44557065.15,0.541401946,0.049533736,0.002784116,0.002227293,0.001781834,0.001425468
1782,7,0.43887205,27916806.49,7.879710692,45697453.64,0.541401946,0.098570775,0.002466694,0.001973355,0.001578684,0.001262947
1783,8,0.43887205,27916806.49,7.880979047,45955589.32,0.541401946,0.057470292,0.00083905,0.00067124,0.000536992,0.000429594
1784,9,0.43887205,27916806.49,7.880979047,45955589.32,0.541401946,0.060005054,0.000989923,0.000791938,0.00063355,0.00050684
1785,10,0.43887205,27916806.49,7.880978371,45819753.64,0.541401946,0.108662494,0.002125423,0.001700338,0.00136027,0.001088216
1786,11,0.43887205,27916806.49,7.880978371,45819753.64,0.541401946,0.047418668,0.002028641,0.001622913,0.00129833,0.001038664
1787,12,0.43887205,27916806.49,9.778073421,38247037.48,0.541401946,0.062613305,0.004526625,0.0036213,0.00289704,0.002317632
1788,13,0.438500688,19842679.02,12.32691435,40219884.41,0.541401946,0.051574587,0.003598629,0.002878903,0.002303123,0.001842498
1789,14,0.438500688,19842679.02,9.763207854,37104952.17,0.541401946,0.062153701,0.004563876,0.003651101,0.002920881,0.002336704
1790,15,0.438500688,19842679.02,12.32691435,40220142.44,0.541401946,0.067681147,0.003009035,0.002407228,0.001925782,0.001540626
1791,16,0.438500688,19842679.02,13.99875902,51156295.57,0.541401946,0.017517436,0.002600484,0.002080387,0.00166431,0.001331448
